Reference Year,Facility Name,City,Province,Total Emissions (CO2e)
2017,Weyerhaeuser Princeton Sawmill,Princeton,British Columbia,21712.2714
2017,Grand Forks Sawmill,Grand Forks,British Columbia,14390.50502
2017,Dunkley Lumber Ltd.,Strathnaver,British Columbia,28313.853
2017,Molycop Canada Plant 2,Kamloops,British Columbia,13188.46303
2017,Houston Pellet Limited Partnership,Houston,British Columbia,17512.7
2017,Williams Lake,Williams Lake,British Columbia,6165.69
2017,Tabor Sawmill,Prince George,British Columbia,17426.70383
2017,Lavington Pellet Limited Partnership,Coldstream,British Columbia,29153.52
2016,Division Alma,ALMA,Quebec,88169.422
2016,AciÃ©rie - ArcelorMittal Contrecoeur,CONTRECOEUR,Quebec,175392.42
2016,"Foothills Pipeline, Alberta",AIRDRIE,Alberta,292851.98
2016,Kingston CoGen,BATH,Ontario,299408.7801
2016,Redwater Fertilizer Operations,STURGEON COUNTY,Alberta,1342080.348
2016,Alberta Envirofuels,EDMONTON,Alberta,281629.7455
2016,Alliance Pipeline Ltd. - AB Pipeline System,CALGARY,Alberta,552106.5137
2016,Alberta-Pacific Forest Industries Inc.,COUNTY OF ATHABASCA,Alberta,106983.3984
2016,Rio Tinto Alcan Inc - British Columbia,KITIMAT,British Columbia,916237.4392
2016,Essar Steel Algoma Inc,SAULT STE. MARIE,Ontario,2646937.49
2016,Aluminerie Alouette inc.,SEPT-ÃLES,Quebec,1119920.401
2016,Aluminerie de Baie-Comeau,BAIE-COMEAU,Quebec,473742.7748
2016,Aluminerie de BÃ©cancour inc.,BÃCANCOUR,Quebec,809096.9418
2016,ATCO Pipelines - Transmission System,EDMONTON,Alberta,198975.3575
2016,Atikokan Generating Station,ATIKOKAN,Ontario,29146.68103
2016,Battle River Generating Station,FORESTBURG,Alberta,2155018.205
2016,Bayside Power,SAINT JOHN,New Brunswick,659361.5005
2016,Usine de Bedford,BEDFORD,Quebec,488489.0777
2016,Belledune Generating Station,BELLEDUNE,New Brunswick,2766135.961
2016,Boundary Dam Power Station,ESTEVAN,Saskatchewan,4851031.701
2016,Resolute Forest Products - Thunder Bay Operations,THUNDER BAY,Ontario,201307.7716
2016,Brady Road Resource Management Facility,WINNIPEG,Manitoba,405388.76
2016,Brampton Assembly Plant,BRAMPTON,Ontario,74122.78
2016,Brazeau Gas Plant,DRAYTON VALLEY,Alberta,151961.1385
2016,Brazeau River Gas Plant,DRAYTON VALLEY,Alberta,70145.92227
2016,Brighton Beach Power,WINDSOR,Ontario,98552.38769
2016,Brock West Landfill,PICKERING,Ontario,29187.32032
2016,Brookfield Cement Plant,BROOKFIELD,Nova Scotia,198606.1616
2016,Brunswick Smelter,BELLEDUNE,New Brunswick,203074.82
2016,Burnaby Refinery,BURNABY,British Columbia,506591.5752
2016,Burrard Generating Station,PORT MOODY,British Columbia,9993.856667
2016,"TransCanada Pipeline, Saskatchewan",BURSTALL,Saskatchewan,586692.6093
2016,Cabot Canada Limited,SARNIA,Ontario,207224.1061
2016,Calgary Energy Centre,CALGARY,Alberta,292743.5399
2016,Northern Lime Limited,BLIND RIVER,Ontario,134778.1818
2016,Canadian Fertilizers Limited,MEDICINE HAT,Alberta,1582956.591
2016,Cancarb Ltd.,MEDICINE HAT,Alberta,151141.8145
2016,"TransCanada Pipeline, Alberta System",FAIRVIEW,Alberta,3115996.434
2016,Cardinal Power,CARDINAL,Ontario,94794.048
2016,Cariboo Pulp and Paper Company,QUESNEL,British Columbia,109176.3659
2016,Dundas Operations,DUNDAS,Ontario,502088.8358
2016,Beachville Operation,INGERSOLL,Ontario,378488.554
2016,Carol Project,LABRADOR CITY,Newfoundland and Labrador,987735.0
2016,Carseland Nitrogen Operations,CARSELAND,Alberta,568346.2336
2016,Carseland Power Plant,CARSELAND,Alberta,354061.9859
2016,Carseland Works,CARSELAND,Alberta,127963.1097
2016,Ingredion Canada Incorporated - London Plant,LONDON,Ontario,126123.0196
2016,Cavalier Energy Centre,STRATHMORE,Alberta,183029.3974
2016,Cavendish Farms,NEW ANNAN,Prince Edward Island,55078.68078
2016,Co-op Refinery Complex,REGINA,Saskatchewan,1738128.8
2016,Centrale de Cap-aux-Meules,"CAP-AUX-MEULES, ÃLES-DE-LA-MADELEINE",Quebec,129852.463
2016,Chimie Parachem s.e.c,MONTRÃAL-EST,Quebec,206065.6627
2016,Christina Lake SAGD Bitumen Battery,LAC LA BICHE,Alberta,2340561.544
2016,Cimenterie de Saint-Basile,SAINT-BASILE,Quebec,700822.0088
2016,Cimenterie de Saint-Constant,SAINT-CONSTANT,Quebec,546128.5271
2016,Electric Utility - Generation,MEDICINE HAT,Alberta,322338.2514
2016,Clover Bar Energy Centre,EDMONTON,Alberta,166577.7332
2016,Coal Mountain Operations,SPARWOOD,British Columbia,135656.6051
2016,Cochrane Extraction Plant,COCHRANE,Alberta,509730.7979
2016,Cold Lake,GRANDE CENTRE,Alberta,5484222.179
2016,Coleson Cove Generating Station,SAINT JOHN,New Brunswick,539137.0499
2016,Chatham,CHATHAM,Ontario,156339.1642
2016,Rio Tinto Fer et Titane inc.- Complexe  de Sorel-Tracy,SOREL-TRACY,Quebec,916919.68
2016,Copper Cliff Nickel Refinery,COPPER CLIFF,Ontario,113468.102
2016,Copper Cliff Smelter,COPPER CLIFF,Ontario,273835.9369
2016,Corner Brook Pulp and Paper,CORNER BROOK,Newfoundland and Labrador,50952.86291
2016,Cory Cogeneration Station,SASKATOON,Saskatchewan,664713.3065
2016,Crofton Division,CROFTON,British Columbia,169490.52
2016,Delta Plant,DELTA,British Columbia,658826.1191
2016,ATCO Gas - Distribution System,EDMONTON,Alberta,150786.2044
2016,ArcelorMittal Dofasco,HAMILTON,Ontario,4898106.192
2016,Espanola Mill,ESPANOLA,Ontario,198584.6677
2016,East Calgary Landfill,CALGARY,Alberta,35037.56986
2016,East Crossfield Gas Plant 9-14-28-1W5,CROSSFIELD,Alberta,113292.2017
2016,Edmonton Refinery,", SHERWOOD PARK",Alberta,1316549.06
2016,Edmundston Pulp Mill,EDMUNDSTON,New Brunswick,72312.87032
2016,Edson Gas Plant,EDSON,Alberta,196080.8219
2016,EKATI Diamond Mine,YELLOWKNIFE,Northwest Territories,214321.4004
2016,Elkem MÃ©tal Chicoutimi,CHICOUTIMI,Quebec,122249.5817
2016,"TransCanada Pipeline, British Columbia System",CRANBROOK,British Columbia,332525.0202
2016,Elkview Operations,SPARWOOD,British Columbia,420724.9666
2016,Elmworth Gas Plant,ELMWORTH,Alberta,256816.3089
2016,Empress Straddle Gas Plant,CYPRESS COUNTY,Alberta,305661.3891
2016,Enbridge Gas Distribution Inc.,NORTH YORK,Ontario,372188.0066
2016,Exshaw Plant,EXSHAW,Alberta,124832.6371
2016,Exshaw Cement Plant,EXSHAW,Alberta,772479.1581
2016,Faulkner Plant,FAULKNER,Manitoba,130618.3214
2016,Woodstock Plant,WOODSTOCK,Ontario,360525.7875
2016,Fording River Operations,ELKFORD,British Columbia,452938.8166
2016,Fort Nelson Gas Plant,FORT NELSON,British Columbia,859639.9922
2016,Fort Nelson Generating Station,FORT NELSON,British Columbia,69163.48475
2016,Fort Saskatchewan,FORT SASKATCHEWAN,Alberta,328955.2473
2016,Fort Saskatchewan Thermal Electric(Cogeneration) Power Plant,FORT SASKATCHEWAN,Alberta,356239.0492
2016,Fort Saskatchewan Nitrogen Operations,FORT SASKATCHEWAN,Alberta,594241.0401
2016,Fort Saskatchewan Storage and Fractionation,FORT SASKATCHEWAN,Alberta,86487.00915
2016,Fort Saskatchewan EOEG,FORT SASKATCHEWAN,Alberta,56465.20353
2016,Gathering,FORT ST. JOHN,British Columbia,181391.3531
2016,Genesee Thermal Generating Station,WARBURG,Alberta,9585708.201
2016,"Gerdau Ameristeel Corporation, Whitby Mill",WHITBY,Ontario,82413.36065
2016,International Paper Canadian Pulp Holdings ULC,GRANDE PRAIRIE,Alberta,139269.0647
2016,Greenhills Operations,ELKFORD,British Columbia,396011.8692
2016,H.R.Milner Generating Station,GRANDE CACHE,Alberta,395353.7698
2016,Hamilton (Birla Carbon),HAMILTON,Ontario,198150.9813
2016,Hangingstone SAGD Demonstration Facility,RM OF WOOD BUFFALO,Alberta,65641.86808
2016,Hanlan Robb Gas Plant,EDSON,Alberta,220877.3292
2016,Harmac Pacific Operations,NANAIMO,British Columbia,141677.4982
2016,Harmattan Gas Processing Plant,DIDSBURY,Alberta,384414.3862
2016,Havelock Plant,HAVELOCK,New Brunswick,63382.94947
2016,Hays Gas Plant,HAYS,Alberta,61449.63002
2016,HBMS Metallurgical Complex,FLIN FLON,Manitoba,27751.10478
2016,Hibernia Platform,ST. JOHN'S,Newfoundland and Labrador,566789.7893
2016,Highvale Coal Mine,SEBA BEACH,Alberta,201972.9883
2016,Hinton Pulp,HINTON,Alberta,219992.6343
2016,Holyrood Thermal Generating Station,HOLYROOD,Newfoundland and Labrador,1325779.625
2016,Howe Sound Pulp and Paper Mill,PORT MELLON,British Columbia,98721.7416
2016,Lloydminster Upgrader,LLOYDMINSTER,Saskatchewan,1128810.374
2016,Entreprise Indorama PTA MontrÃ©al s.e.c.,MONTRÃAL,Quebec,124237.629
2016,Maitland Site,MAITLAND,Ontario,97703.41281
2016,EVRAZ Inc NA Canada - Regina Facilities,REGINA,Saskatchewan,179146.9752
2016,Iroquois Falls Generating Station,IROQUOIS FALLS,Ontario,288795.5445
2016,Joffre LAO Plant,JOFFRE,Alberta,166931.7954
2016,Usine de Joliette,JOLIETTE,Quebec,830026.57
2016,Judy Creek Gas Conservation Plant,SWAN HILLS,Alberta,42610.8612
2016,Kamloops Mill (SFO),KAMLOOPS,British Columbia,112852.057
2016,Karr Gas Plant,MD OF GREENVIEW,Alberta,74793.91777
2016,Kaybob Amalgamated Sour Gas Plant,FOX CREEK,Alberta,217172.963
2016,Kaybob South #3 Gas Plant,FOX CREEK,Alberta,396574.6571
2016,Keele Valley Landfill,MAPLE,Ontario,683384.485
2016,Keephills Thermal Electric Power Generating Plant,DUFFIELD,Alberta,9084466.275
2016,"TransCanada Pipeline, Ontario",KENORA,Ontario,1195368.403
2016,Kirkland Lake Generating Station,KIRKLAND LAKE,Ontario,273549.8319
2016,"KRONOS Canada, Inc.",VARENNES,Quebec,182626.9015
2016,Kruger Wayagamack inc.,TROIS-RIVIÃRES,Quebec,53866.22
2016,Richmond Cement Plant,RICHMOND,British Columbia,690154.4406
2016,Bath Cement Plant,BATH,Ontario,790984.3769
2016,Kamloops Plant,KAMLOOPS,British Columbia,112610.5115
2016,Edmonton Plant,EDMONTON,Alberta,509331.2558
2016,Lennox Generating Station,GREATER NAPANEE,Ontario,118406.79
2016,Lingan Generating Station,LINGAN,Nova Scotia,2269247.793
2016,MacKay River Power Plant,FORT MCMURRAY,Alberta,769663.7925
2016,"MacKay River, In-Situ Oil Sands Plant",FORT MCMURRAY,Alberta,294975.8684
2016,Mackenzie Pulp Mill,MACKENZIE,British Columbia,60122.87811
2016,Canadian Kraft Paper Industries Ltd.,THE PAS,Manitoba,79383.81859
2016,Usine de Marbleton,MARBLETON,Quebec,203389.8111
2016,McMahon Cogen Plant,TAYLOR,British Columbia,555827.0107
2016,McMahon Gas Plant,TAYLOR,British Columbia,175321.613
2016,Meridian Cogeneration Plant,LLOYDMINSTER,Saskatchewan,905133.8018
2016,Mildred Lake and Aurora North Plant Sites,FORT MCMURRAY,Alberta,11072837.86
2016,Mine de Mont-Wright,FERMONT,Quebec,281304.6651
2016,Mississauga Cogeneration Plant,MISSISSAUGA,Ontario,351793.0991
2016,Mississauga Lubricants Centre,MISSISSAUGA,Ontario,409525.8192
2016,Mississauga Cement Plant,MISSISSAUGA,Ontario,1024370.488
2016,Mohawk Street Landfill,BRANTFORD,Ontario,106369.1973
2016,Mosaic Potash Belle Plaine,BELLE PLAINE,Saskatchewan,719638.5322
2016,Muskeg River Cogeneration Plant,FORT MCMURRAY,Alberta,1293616.833
2016,Nanticoke Refinery,NANTICOKE,Ontario,1081116.779
2016,Nevis Gas Plant,STETTLER,Alberta,90007.17727
2016,Nipigon Power Plant,NIPIGON,Ontario,115716.504
2016,Norman Wells Central Processing Facility,NORMAN WELLS,Northwest Territories,96345.04659
2016,North Atlantic Refinery,COME BY CHANCE,Newfoundland and Labrador,1266919.648
2016,Northwood Pulp Mill,PRINCE GEORGE,British Columbia,136794.3513
2016,Corunna Site,CORUNNA,Ontario,1063352.703
2016,INEOS Styrolution,SARNIA,Ontario,107720.8093
2016,St. Clair River Site,CORUNNA,Ontario,70710.19967
2016,NOVA Chemicals Corporation (Joffre),RED DEER,Alberta,3086657.47
2016,Oshawa Car Assembly Plant,OSHAWA,Ontario,90376.69324
2016,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,OTTAWA,Ontario,32149.90822
2016,Usine de Thurso,THURSO,Quebec,78929.52804
2016,Pavilion Plant,CACHE CREEK,British Columbia,58530.70805
2016,Peace River Complex 5-21,PEACE RIVER,Alberta,268301.2536
2016,Peace River Pulp Division,MD OF NORTHERN LIGHTS,Alberta,128035.1131
2016,CEPSA Chimie BÃ©cancour,BÃCANCOUR,Quebec,73918.22688
2016,Picton  Plant,PICTON,Ontario,647967.4648
2016,Pikes Peak Thermal 04-06-050-23W3,LLOYDMINSTER,Saskatchewan,198404.7548
2016,Pine River Gas Plant,PEACE RIVER DISTRICT,British Columbia,448711.6751
2016,Transmission Mainline,PRINCE GEORGE,British Columbia,1247174.638
2016,Point Aconi Generating Station,POINT ACONI,Nova Scotia,1275825.869
2016,Point Tupper Generating Station,PORT HAWKESBURY,Nova Scotia,960407.1058
2016,Poplar River Power Station,CORONACH,Saskatchewan,4426235.301
2016,Port Alberni Division,PORT ALBERNI,British Columbia,38181.07546
2016,Powell River Division,POWELL RIVER,British Columbia,58811.78083
2016,Prentiss Chemical Manufacturing Facility,LACOMBE COUNTY,Alberta,319016.5384
2016,Prince George Refinery,PRINCE GEORGE,British Columbia,112305.6671
2016,Queen Elizabeth Power Station,SASKATOON,Saskatchewan,1289413.175
2016,Quirk Creek Gas Plant,MILLARVILLE,Alberta,93735.55594
2016,Raffinerie de Montreal,MONTREAL,Quebec,1141915.001
2016,Raffinerie Jean-Gaulin,LÃVIS,Quebec,1328095.99
2016,Mine Raglan,RIVIÃRE-KOKSOAK,Quebec,130515.6082
2016,Rainbow Lake Cogeneration Power Plant (Units 4-5),RAINBOW LAKE,Alberta,173860.6556
2016,Ram River,ROCKY MOUNTAIN HOUSE,Alberta,307700.0316
2016,"TransCanada Pipeline, Manitoba",WINNIPEG,Manitoba,259492.0526
2016,Redwater Cogeneration Plant,REDWATER,Alberta,187700.3687
2016,Irving Oil Refining GP,SAINT JOHN,New Brunswick,3005645.143
2016,"Foothills Pipeline, Saskatchewan",RICHMOND,Saskatchewan,286393.0464
2016,Rimbey Gas Plant,RIMBEY,Alberta,408409.1016
2016,Sarnia Chemical Plant,SARNIA,Ontario,273837.7235
2016,Sarnia Cogen Plant,SARNIA,Ontario,447917.8707
2016,Sarnia Fractionation Plant,SARNIA,Ontario,139575.2272
2016,Sarnia Manufacturing Centre,CORUNNA,Ontario,735949.4476
2016,Sarnia Refinery,SARNIA,Ontario,672648.9312
2016,Sarnia Refinery Plant,SARNIA,Ontario,1462092.933
2016,Sarnia Regional Cogeneration Facility,SARNIA,Ontario,1026218.742
2016,Alliance Pipeline Ltd. - SK Pipeline System,CALGARY,Saskatchewan,367496.3636
2016,SaskEnergy Incorporated,REGINA,Saskatchewan,63210.8
2016,Yara Belle Plaine Inc.,BELLE PLAINE,Saskatchewan,705084.0
2016,Scotford Chemical Plant,"FORT SASKATCHEWAN,STRATHCONA COUNTY",Alberta,292023.132
2016,Scotford Complex,FORT SASKATCHEWAN,Alberta,443767.4902
2016,Scotford Upgrader and Upgrader Cogeneration,FORT SASKATCHEWAN,Alberta,3389421.692
2016,Fibrek SENC,ST-FELICIEN,Quebec,116251.18
2016,Shand Power Station,ESTEVAN,Saskatchewan,1964450.25
2016,Sheerness Generating Station,HANNA,Alberta,5021633.479
2016,Caroline Complex,CAROLINE,Alberta,468731.2699
2016,Jumping Pound Complex,CALGARY,Alberta,219554.8746
2016,Shell Scotford Refinery,FORT SASKATCHEWAN,Alberta,844546.9795
2016,"Koch Fertilizer Canada, ULC",BRANDON,Manitoba,687134.5534
2016,Site de TÃ©miscaming,TÃMISCAMING,Quebec,163723.8547
2016,Bowmanville Cement Plant,BOWMANVILLE,Ontario,1641586.634
2016,St. Marys Cement Plant,ST. MARYS,Ontario,547140.0166
2016,Hamilton Works,HAMILTON,Ontario,228642.3392
2016,Lake Erie Works,HALDIMAND COUNTY,Ontario,3152861.331
2016,Strachan Gas Plant,ROCKY MOUNTAIN HOUSE,Alberta,251928.878
2016,"Imperial Oil, Strathcona Refinery",EDMONTON,Alberta,1546686.949
2016,Summit Road Landfill,WINNIPEG,Manitoba,97701.52246
2016,Sundance Thermal Electric Power Generating Plant,DUFFIELD,Alberta,13572326.65
2016,CF Industries Courtright Nitrogen Complex,COURTRIGHT,Ontario,566719.3921
2016,Terra Nova,ST. JOHN'S,Newfoundland and Labrador,562176.5857
2016,AV Terrace Bay,TERRACE BAY,Ontario,124004.1772
2016,"Teck Metals Ltd, Trail Operations",TRAIL,British Columbia,423652.9554
2016,TransGas Limited,REGINA,Saskatchewan,456258.9
2016,Trenton Generating Station,TRENTON,Nova Scotia,1692760.428
2016,Tufts Cove Generating Station,DARTMOUTH,Nova Scotia,818718.9934
2016,Usine Alma,ALMA,Quebec,842475.721
2016,Usine Arvida,SAGUENAY,Quebec,688153.0616
2016,Usine de Bouletage de Port-Cartier,PORT-CARTIER,Quebec,973247.4131
2016,Usine de Deschambault,DESCHAMBAULT,Quebec,472389.0098
2016,Usine de fluorure,JONQUIERE,Quebec,6462.6701
2016,Usine de La Tuque,LA TUQUE,Quebec,214016.8966
2016,Usine de rÃ©duction - ArcelorMittal Contrecoeur,CONTRECOEUR,Quebec,691972.9208
2016,Usine Grande-Baie,LA BAIE,Quebec,486699.364
2016,Usine LaterriÃ¨re,LATERRIERE,Quebec,442132.253
2016,W12A Landfill,LONDON,Ontario,85706.359
2016,Wapiti Gas Plant,GROVEDALE,Alberta,103751.3345
2016,Waterton Complex,PINCHER CREEK,Alberta,311531.5948
2016,West Windsor Power,WINDSOR,Ontario,188861.1354
2016,Western Canada Operations,FORT SASKATCHEWAN,Alberta,1032371.456
2016,Dryden Mill,DRYDEN,Ontario,76957.21811
2016,Whitby Cogeneration,WHITBY,Ontario,224218.093
2016,Wildboy Sour Gas Plant D-075-A,FORT NELSON,British Columbia,97992.93436
2016,Wildcat Hills Gas Plant,COCHRANE,Alberta,139632.9261
2016,Windsor Essex Cogeneration Plant,WINDSOR,Ontario,177373.9402
2016,Wolf Lake and Primrose Plant,,Alberta,3326749.659
2016,Strathcona Works,SHERWOOD PARK,Alberta,134804.0572
2016,BEINFAIT MINE - CHAR PLANT,ESTEVAN,Saskatchewan,166045.2703
2016,Bolney Thermal,LLOYDMINSTER,Saskatchewan,528550.5347
2016,Irving Paper,SAINT JOHN,New Brunswick,91488.23616
2016,Walker Environmental Group Inc. Landfill Sites,NIAGARA FALLS,Ontario,150808.2461
2016,North Tangleflags Facility,,Saskatchewan,111948.4213
2016,Prince George Pulp and Paper and Intercontinental Pulp Mills,PRINCE GEORGE,British Columbia,177404.7397
2016,Ridge Landfill,BLENHEIM,Ontario,657907.5781
2016,Sainte Sophie Landfill,SAINTE SOPHIE,Quebec,61521.29592
2016,FortisBC Energy Inc.,SURREY,British Columbia,135523.1411
2016,Trail Road Waste Facility,OTTAWA,Ontario,98790.02037
2016,Walkerville,WINDSOR,Ontario,63225.14859
2016,West Edmonton Landfill,EDMONTON,Alberta,159791.0918
2016,Weyburn Oil Battery,,Saskatchewan,84611.50174
2016,Sea Rose FPSO,ST JOHN'S,Newfoundland and Labrador,448508.5752
2016,Nackawic Mill,NACKAWIC,New Brunswick,105336.7124
2016,Balzac Power Station,ROCKY VIEW COUNTY,Alberta,98006.024
2016,BÃ©cancour Power Plant,BÃCANCOUR,Quebec,86565.44034
2016,Eastview Landfill,GUELPH,Ontario,87156.33007
2016,Coal Valley Mine,EDSON,Alberta,123653.536
2016,Corunna Hydrogen Facility,CORUNNA,Ontario,522885.2517
2016,Edmonton Hydrogen Facility,EDMONTON,Alberta,1168247.973
2016,Essex County Landfill No. 3,LAKESHORE,Ontario,163173.1035
2016,Essex-Windsor Regional Landfill,ESSEX,Ontario,193546.8965
2016,Toronto Pearson International Airport,MISSISSAUGA,Ontario,67667.06313
2016,ArcelorMittal Contrecoeur Ouest,CONTRECOEUR,Quebec,100685.969
2016,OC Celfortec LPValleyfield,VALLEYFIELD,Quebec,127882.4562
2016,Olds Gas Plant,OLDS,Alberta,100673.8173
2016,Plant #31 Brampton,BRAMPTON,Ontario,66751.72601
2016,Prentiss Manufacturing Facility,LACOMBE COUNTY,Alberta,39247.02094
2016,Britannia Sanitary Landfill Site,MISSISSAUGA,Ontario,208344.2539
2016,Sierra Gas Plant,FORT NELSON,British Columbia,51090.68644
2016,Bear Creek Power Plant,GRANDE PRAIRIE,Alberta,117980.9252
2016,Diavik Diamond Mines Inc - Lac de Gras,YELLOWKNIFE,Northwest Territories,198176.046
2016,GenAlta Recycling Inc.,EDMONTON,Alberta,533.84
2016,General Scrap - Winnipeg,WINNIPEG,Manitoba,1703.769941
2016,Goldboro Gas Plant,GOLDBORO,Nova Scotia,71429.03556
2016,Teck Highland Valley Copper Partnership,LOGAN LAKE,British Columbia,175644.9436
2016,Irving Pulp & Paper,SAINT JOHN,New Brunswick,93993.10512
2016,Lakehead Scrap Metal,THUNDER BAY,Ontario,76.540002
2016,Line Creek Operations,SPARWOOD,British Columbia,196081.2961
2016,Long Lake Project,FORT MCMURRAY,Alberta,1581872.396
2016,Navajo Metals,CALGARY,Alberta,1918.171927
2016,Thebaud Platform,OFFSHORE,Nova Scotia,212050.8343
2016,Tucker Thermal,BONNEVILLE,Alberta,661023.6221
2016,Varennes Plant,VARENNES,Quebec,59277.076
2016,Sudbury Integrated Nickel Operations Smelter,FALCONBRIDGE,Ontario,125482.6836
2016,Usine de triage Lachenaie,TERREBONNE,Quebec,93708.34696
2016,Cardinal River Operations,HINTON,Alberta,118928.0346
2016,Duffin Creek WPCP,PICKERING,Ontario,52881.772
2016,Pod One,FORT MCMURRAY,Alberta,144961.9285
2016,Greenfield Energy Centre LP,COURTRIGHT,Ontario,711440.5588
2016,Horizon Oil Sands Processing Plant and Mine,FORT MCMURRAY,Alberta,3961039.87
2016,Jackfish 1 SAGD Plant,CONKLIN,Alberta,692471.9019
2016,Kapuskasing Power Plant,KAPUSKASING,Ontario,128741.4774
2016,Minnedosa Ethanol Plant,MINNEDOSA,Manitoba,75220.5035
2016,Orion Facilities,COLD LAKE,Alberta,229064.8642
2016,Portlands Energy Centre,TORONTO,Ontario,388040.9199
2016,Surmont SAGD Commercial Battery,ANZAC,Alberta,2035274.864
2016,Tiverton,TIVERTON,Ontario,29690.36296
2016,ADM AGRI-INDUSTRIES - ADM Windsor,WINDSOR,Ontario,63277.03446
2016,Suffield Gas Storage Facility,MEDICINE HAT,Alberta,31230.70103
2016,Vanscoy Potash Operations,VANSCOY,Saskatchewan,91910.2578
2016,Moly-Cop AltaSteel Ltd.,EDMONTON,Alberta,71468.448
2016,Baymag Exshaw Operations,EXSHAW,Alberta,152796.8949
2016,Canfor Taylor Pulp,TAYLOR,British Columbia,66173.14428
2016,CGC Hagersville Plant,HAGERSVILLE,Ontario,62420.68151
2016,Galloway Gas Plant,EDSON,Alberta,64456.03328
2016,Gold Creek Gas Plant,GRANDE PRAIRIE,Alberta,68192.10162
2016,Stoddart 02-34 Sour Gas Plant,CHARLIE LAKE,British Columbia,96077.56803
2016,North Bay Power Plant,NORTH BAY,Ontario,126963.6548
2016,Hartland Landfill,VICTORIA,British Columbia,85581.34836
2016,"Cascades Containerboard Packaging, A Division of Cascades Canada ULC.",TRENTON,Ontario,56145.01982
2016,Vancouver Wallboard Plant,DELTA,British Columbia,24609.26569
2016,Langley Plant,LANGLEY,British Columbia,56611.43346
2016,Lethbridge Waste and Recycling Centre Disposal Site,LETHBRIDGE,Alberta,78524.84
2016,Landfill,SASKATOON,Saskatchewan,97690.40763
2016,Vancouver Landfill,DELTA,British Columbia,195921.3876
2016,Kilcona Landfill,WINNIPEG,Manitoba,56912.79933
2016,Cimenterie Kilmar,GRENVILLE-SUR-LA-ROUGE,Quebec,179785.5209
2016,Berland Sweet Gas Plant,,Alberta,91728.38338
2016,Domtar Usine de Windsor,WINDSOR,Quebec,87495.74795
2016,Resthaven Sweet Gas Plant 08-11,,Alberta,143199.2214
2016,Sexsmith Sour Gas Plant,,Alberta,70780.71066
2016,Sierra Sour Gas Plant,,British Columbia,103114.0719
2016,Steeprock Sour Gas Plant,,British Columbia,77894.87536
2016,Pearl Street Steam Plant,TORONTO,Ontario,91221.35544
2016,Walton Street Steam Plant,TORONTO,Ontario,90290.5535
2016,Gold Bar Wastewater Treatment Plant,EDMONTON,Alberta,38208.55006
2016,Essar Power Canada Ltd,SAULT STE. MARIE,Ontario,1318682.491
2016,Foster Creek SAGD Bitumen Battery (with Cogen),BONNYVILLE,Alberta,3093659.576
2016,Flakeboard Company Limited,SAULT STE MARIE,Ontario,44336.64568
2016,Ford Oakville Assembly Complex,OAKVILLE,Ontario,82227.10116
